



S =  [  0.782030-400.j   4.012712-400.j  -6.450680-400.j  -6.450860-400.j  -5.593560-400.j  -4.303490-400.j  10.769700-400.j  -3.494220-400.j  -1.863830-400.j  59.427300-400.j  -0.394980-400.j  -3.818180-400.j  -0.169910-400.j  -3.159090-400.j  14.522730-400.j]
    14  | 2.558e+02  | 3.528e+04  |     0.80000  |     0.12345  | +0.000000  | [361.512 361.505 361.098 -44.661 371.008 290.815 358.271 342.840 329.179 343.445 307.912 387.906 245.279 361.678 377.946 -31.552 -31.579 -35.462   4.481 -32.646 -39.905 -31.076 -42.404 -42.067 -41.878 -40.327 -34.791 -36.451 -34.350 -48.252]  | 
    15  | 1.990e+02  | 3.171e+04  |     0.80000  |     0.19386  | +0.000000  | [363.634 363.627 363.499 -43.620 373.211 293.541 360.367 345.692 332.032 346.242 310.673 390.269 247.771 364.002 381.221 -34.420 -34.447 -38.678   4.523 -35.630 -43.379 -33.905 -46.159 -45.799 -45.564 -43.885 -37.996 -39.490 -37.474 -52.637]  | 
    16  | 1.631e+02  | 2.915e+04  |     0.80000  |     0.24380  | +0.000000  | [364.996 364.988 365.033 -42.881 374.626 295.263 361.712 347.497 333.837 348.013 312.419 391.790 249.344 365.490 383.286 -37.390 -37.417 -42.000   4.620 -38.722 -46.928 -36.835 -50.015 -49.624 -49.352 -47.526 -41.322 -42.581 -40.702 -57.133]  | 
    17  | 1.427e+02  | 2.712e+04  |     0.80000  |     0.27688  | +0.000000  | [365.738 365.729 365.861 -42.387 375.399 296.170 362.444 348.454 334.791 348.953 313.341 392.623 250.174 366.294 384.371 -40.375 -40.401 -45.334   4.759 -41.830 -50.469 -39.779 -53.876 -53.450 -53.146 -51.164 -44.665 -45.657 -43.943 -61.633]  | 
    18  | 1.312e+02  | 2.537e+04  |     0.80000  |     0.29771  | +0.000000  | [366.028 366.019 366.178 -42.071 375.704 296.490 362.729 348.796 335.130 349.289 313.668 392.956 250.467 366.603 384.747 -43.315 -43.342 -48.618   4.927 -44.891 -53.945 -42.679 -57.675 -57.212 -56.879 -54.739 -47.959 -48.671 -47.135 -66.061]  | 
    19  | 1.241e+02  | 2.378e+04  |     0.80000  |     0.31032  | +0.000000  | [366.013 366.004 366.147 -41.873 375.693 296.412 362.714 348.723 335.053 349.218 313.594 392.949 250.399 366.577 384.644 -46.188 -46.214 -51.825   5.112 -47.882 -57.334 -45.512 -61.385 -60.884 -60.524 -58.226 -51.175 -51.605 -50.253 -70.384]  | 
    20  | 1.188e+02  | 2.231e+04  |     0.80000  |     0.31770  | +0.000000  | [365.798 365.789 365.890 -41.749 375.474 296.076 362.501 348.378 334.705 348.881 313.257 392.721 250.096 366.332 384.227 -48.988 -49.014 -54.951   5.309 -50.797 -60.634 -48.274 -64.999 -64.461 -64.077 -61.623 -54.310 -54.458 -53.292 -74.599]  | 
    21  | 1.144e+02  | 2.091e+04  |     0.80000  |     0.32179  | +0.015635  | [365.453 365.444 365.485 -41.671 375.121 295.571 362.159 347.856 334.179 348.370 312.749 392.348 249.638 365.943 383.605 -51.719 -51.745 -58.000   5.511 -53.641 -63.849 -50.968 -68.525 -67.948 -67.541 -64.934 -57.367 -57.236 -56.256 -78.709]  | 
    22  | 1.103e+02  | 1.959e+04  |     0.80000  |     0.32385  | +0.000000  | [365.021 365.012 364.982 -41.622 374.677 294.954 361.731 347.216 333.535 347.744 312.127 391.879 249.080 365.459 382.847 -54.385 -54.412 -60.977   5.716 -56.417 -66.986 -53.598 -71.965 -71.352 -70.923 -68.164 -60.351 -59.945 -59.151 -82.721]  | 
    23  | 1.064e+02  | 1.834e+04  |     0.80000  |     0.32463  | +0.000000  | [364.530 364.521 364.412 -41.591 374.173 294.260 361.246 346.496 332.810 347.038 311.428 391.345 248.454 364.910 381.995 -56.992 -57.018 -63.886   5.922 -59.130 -70.050 -56.168 -75.327 -74.678 -74.227 -71.320 -63.268 -62.589 -61.979 -86.641]  | 
