



S =  [  0.782030-400.j   4.012712-400.j  -6.450680-400.j  -6.450860-400.j  -5.593560-400.j  -4.303490-400.j  10.769700-400.j  -3.494220-400.j  -1.863830-400.j  59.427300-400.j  -0.394980-400.j  -3.818180-400.j  -0.169910-400.j  -3.159090-400.j  14.522730-400.j]
    35  | 9.862e+00  | 1.959e+02  |     0.20000  |     0.25222  | +0.000000  | [337.689 337.674 333.422 -41.573 346.507 257.708 334.694 308.060 294.289 309.408 274.389 361.958 215.821 335.046 336.680 -126.093 -126.117 -140.746  12.592 -131.140 -149.862 -124.298 -163.433 -161.662 -160.874 -153.711 -140.757 -131.150 -136.772 -189.234]  | 
    36  | 8.250e+00  | 1.380e+02  |     0.20000  |     0.24989  | +0.000000  | [336.942 336.927 332.561 -41.572 345.737 256.706 333.955 307.000 293.227 308.370 273.371 361.139 214.931 334.216 335.430 -127.363 -127.387 -142.151  12.743 -132.465 -151.292 -125.549 -165.024 -163.229 -162.441 -155.192 -142.185 -132.371 -138.141 -191.083]  | 
    37  | 6.799e+00  | 9.428e+01  |     0.20000  |     0.24774  | +0.000000  | [336.257 336.242 331.773 -41.572 345.030 255.787 333.278 306.028 292.255 307.418 272.438 360.388 214.116 333.456 334.285 -128.511 -128.536 -143.421  12.881 -133.663 -152.584 -126.681 -166.463 -164.645 -163.857 -156.530 -143.477 -133.473 -139.380 -192.754]  | 
    38  | 5.504e+00  | 6.213e+01  |     0.20000  |     0.24579  | +0.000000  | [335.635 335.620 331.057 -41.571 344.389 254.953 332.663 305.146 291.372 306.555 271.591 359.706 213.377 332.765 333.245 -129.542 -129.566 -144.560  13.006 -134.739 -153.742 -127.697 -167.752 -165.915 -165.126 -157.729 -144.636 -134.461 -140.490 -194.251]  | 
    39  | 4.361e+00  | 3.918e+01  |     0.20000  |     0.24405  | +0.000000  | [335.078 335.062 330.415 -41.570 343.813 254.206 332.111 304.355 290.581 305.780 270.832 359.094 212.714 332.146 332.313 -130.456 -130.480 -145.571  13.118 -135.693 -154.768 -128.598 -168.896 -167.040 -166.252 -158.793 -145.665 -135.337 -141.475 -195.579]  | 
    40  | 3.363e+00  | 2.340e+01  |     0.20000  |     0.24250  | +0.000000  | [334.585 334.569 329.847 -41.569 343.305 253.545 331.624 303.655 289.881 305.096 270.161 358.553 212.128 331.599 331.489 -131.257 -131.281 -146.457  13.216 -136.529 -155.666 -129.387 -169.897 -168.026 -167.237 -159.723 -146.567 -136.103 -142.338 -196.742]  | 
    41  | 2.507e+00  | 1.305e+01  |     0.20000  |     0.24116  | +0.015625  | [334.156 334.141 329.354 -41.568 342.863 252.972 331.200 303.048 289.273 304.501 269.578 358.084 211.620 331.123 330.774 -131.947 -131.971 -147.219  13.301 -137.249 -156.439 -130.067 -170.758 -168.874 -168.086 -160.524 -147.343 -136.763 -143.082 -197.742]  | 
    42  | 1.787e+00  | 6.654e+00  |     0.20000  |     0.24002  | +0.000000  | [333.793 333.778 328.935 -41.567 342.488 252.485 330.841 302.533 288.758 303.997 269.083 357.685 211.188 330.720 330.167 -132.528 -132.553 -147.862  13.373 -137.856 -157.090 -130.640 -171.484 -169.588 -168.800 -161.199 -147.998 -137.318 -143.708 -198.585]  | 
    43  | 1.200e+00  | 3.008e+00  |     0.20000  |     0.23908  | +0.000000  | [333.494 333.479 328.591 -41.566 342.180 252.085 330.545 302.109 288.334 303.582 268.677 357.357 210.834 330.388 329.668 -133.004 -133.028 -148.387  13.433 -138.353 -157.623 -131.108 -172.078 -170.173 -169.385 -161.751 -148.533 -137.772 -144.220 -199.275]  | 
    44  | 7.406e-01  | 1.148e+00  |     0.20000  |     0.23834  | +0.015625  | [333.259 333.243 328.320 -41.566 341.937 251.769 330.312 301.775 288.000 303.255 268.356 357.099 210.554 330.126 329.274 -133.377 -133.402 -148.800  13.479 -138.742 -158.040 -131.476 -172.543 -170.631 -169.843 -162.184 -148.953 -138.127 -144.622 -199.815]  | 
    45  | 4.026e-01  | 3.398e-01  |     0.20000  |     0.23779  | +0.000000  | [333.084 333.069 328.119 -41.565 341.757 251.536 330.140 301.528 287.753 303.013 268.119 356.908 210.347 329.933 328.983 -133.652 -133.676 -149.103  13.514 -139.029 -158.348 -131.747 -172.886 -170.968 -170.181 -162.502 -149.263 -138.390 -144.918 -200.213]  | 
    46  | 1.782e-01  | 6.664e-02  |     0.20000  |     0.23743  | +0.000000  | [332.968 332.953 327.986 -41.565 341.637 251.381 330.025 301.364 287.588 302.852 267.961 356.780 210.210 329.804 328.789 -133.835 -133.859 -149.305  13.537 -139.220 -158.552 -131.927 -173.114 -171.192 -170.405 -162.714 -149.468 -138.564 -145.115 -200.478]  | 
    47  | 5.439e-02  | 6.211e-03  |     0.20000  |     0.23723  | +0.000000  | [332.904 332.889 327.912 -41.565 341.571 251.295 329.962 301.273 287.497 302.763 267.874 356.710 210.133 329.733 328.682 -133.936 -133.960 -149.417  13.549 -139.325 -158.665 -132.026 -173.240 -171.316 -170.529 -162.831 -149.582 -138.660 -145.224 -200.624]  | 
    48  | 7.731e-03  | 1.255e-04  |     0.20000  |     0.23715  | +0.000000  | [332.880 332.864 327.884 -41.565 341.546 251.262 329.938 301.238 287.463 302.729 267.841 356.683 210.105 329.706 328.642 -133.974 -133.998 -149.459  13.554 -139.365 -158.707 -132.064 -173.287 -171.363 -170.576 -162.875 -149.625 -138.696 -145.265 -200.679]  | 
    49  | 2.014e-04  | 8.520e-08  |     0.20000  |     0.23714  | +0.000000  | [332.876 332.860 327.879 -41.565 341.542 251.257 329.934 301.233 287.457 302.724 267.836 356.679 210.100 329.701 328.635 -133.980 -134.004 -149.465  13.555 -139.372 -158.714 -132.070 -173.295 -171.370 -170.583 -162.882 -149.632 -138.702 -145.271 -200.688]  | 
    50  | 1.441e-07  | 4.351e-14  |     0.20000  |     0.23714  | +0.000000  | [332.876 332.860 327.879 -41.565 341.542 251.257 329.934 301.233 287.457 302.724 267.836 356.679 210.100 329.701 328.635 -133.980 -134.004 -149.466  13.555 -139.372 -158.714 -132.070 -173.295 -171.371 -170.584 -162.882 -149.632 -138.702 -145.271 -200.688]  | 
    51  | 6.008e-09  | 2.617e-22  |     0.20000  |     0.23714  | +0.015625  | [332.876 332.860 327.879 -41.565 341.542 251.257 329.934 301.233 287.457 302.724 267.836 356.679 210.100 329.701 328.635 -133.980 -134.004 -149.466  13.555 -139.372 -158.714 -132.070 -173.295 -171.371 -170.584 -162.882 -149.632 -138.702 -145.271 -200.688]  | 


x optimal:                   [3.32875892897e+02 3.32860352558e+02 3.27879223006e+02 -4.15647781522e+01 3.41541632553e+02 2.51256998007e+02 3.29933581362e+02 3.01232801620e+02 2.87457170481e+02 3.02723792330e+02 2.67835772954e+02 3.56678855856e+02 2.10099920904e+02 3.29701375041e+02 3.28634915645e+02 -1.33980276450e+02 -1.34004410772e+02 -1.49465513877e+02 1.35550138954e+01 -1.39371788060e+02 -1.58714375947e+02 -1.32070180676e+02 -1.73295309915e+02 -1.71370589016e+02 -1.70583638563e+02 -1.62882265968e+02 -1.49631906068e+02 -1.38702047412e+02 -1.45271474286e+02 -2.00687939471e+02]
S degree:                    [  5.94968519e-13 -2.44426701e-12j   3.24451577e-12 +5.11590770e-13j   1.50102153e-12 +4.54747351e-12j   4.52970994e-14 +1.13686838e-13j   9.54791801e-13 +5.11590770e-13j  -1.44773082e-12 -1.64845915e-12j  -6.51212417e-12 -1.18802745e-11j   4.05808720e-12 +1.26760824e-11j  -3.69260178e-13 +1.47792889e-12j   4.48352466e-12 +1.33582034e-11j   1.79306570e-12 -5.68434189e-14j  -3.41948692e-14 +1.13686838e-13j   3.46667139e-14 -1.42108547e-12j  -7.30793204e-12 -9.49285095e-12j  -9.41469125e-14 +1.13686838e-13j]
eigen vals, hessian(x_opt):  [2.36940666267e+05 2.34769981516e+05 1.50712950921e+05 1.48986382235e+05 1.20091866166e+05 1.18503083236e+05 1.33991385253e+04 1.31697150798e+04 1.26629645513e+04 1.28437938627e+04 6.53920336958e+03 6.10198482338e+03 3.97955412602e+03 3.69703180897e+03 1.46351924865e+03 1.28887081534e+03 1.21159241227e+03 9.52930236652e+02 1.04043816299e+03 8.09561134056e+02 2.43309250501e+02 1.80506776503e+02 1.61460237223e+02 2.37139099479e-01 6.67272392393e+00 2.20431649567e+01 4.48615584688e+01 1.06862290761e+02 9.20632217029e+01 6.29626227106e+01]
e_min:                       0.237139099479
total_time:                  0.30014896392822266
